CT1	CT2	CT3	RAS1	RAS2	RAS3
ENSG00000229877	0	0	0	0	0	0
ENSG00000229878	0	0	0	0	0	0
ENSG00000229880	0	0	0	0	0	0
ENSG00000229881	0	0	0	2.08290252876298	0	0
ENSG00000229882	0	0	0	0	0	0
ENSG00000229885	0	0	0	0	0	0
ENSG00000229886	0	0	0	0	0	0
ENSG00000229887	0	0	0	0	0	0
ENSG00000229890	0	0	0	0	0	0
ENSG00000229891	5.43406076324883	0	0	0	0	0
ENSG00000229892	0	0	0	0	0	0
ENSG00000229893	69.7371131283601	75.3732422403704	77.9225738363169	52.0725632190745	79.1026535027146	62.1959564342817
ENSG00000229894	0	0	0	0	0	3.33192623755081
ENSG00000229896	0	0	0	0	0	0
ENSG00000229897	0	0	0	0	0	0
ENSG00000229899	0	0	0	0	0	0
ENSG00000229900	0	0	0	0	0	0
ENSG00000229901	0	0	0	0	0	0
ENSG00000229905	0	0	0	0	0	0
ENSG00000229906	0	0	0	0	0	0
ENSG00000229907	0	0	0	0	0	0
ENSG00000229909	0	0	0	0	0	0
ENSG00000229910	0	0	0	0	0	0
ENSG00000229911	0	0	0	0	0	0
ENSG00000229912	0	0	0	0	0	0
ENSG00000229913	0	0	0	0	0	0
ENSG00000229914	0	0	0	0	0	0
ENSG00000229915	60.680345189612	47.704583696437	35.4193517437804	98.9378701162416	117.071927184018	83.2981559387702
ENSG00000229917	12.6794751142473	7.63273339142992	11.5112893167286	24.9948303451558	12.6564245604343	6.66385247510161
ENSG00000229918	0	0	0	0	0	0
ENSG00000229919	0	0	0	0	0	0
ENSG00000229920	0	0	0	0	0	0
ENSG00000229921	0	0	0	0	4.21880818681145	0
ENSG00000229922	0	0	0	0	0	0
ENSG00000229923	0	0	0	0	0	0
ENSG00000229924	0	0	0	0	0	0
ENSG00000229925	0	0	0	0	0	0
ENSG00000229926	0	0	0	0	0	0
ENSG00000229927	1.81135358774961	0	0.88548379359451	0	0	0
ENSG00000229928	0	0	0	0	0	0
ENSG00000229930	0	0	0.88548379359451	0	0	0
ENSG00000229931	21.7362430529953	10.4950084132161	7.08387034875608	4.16580505752596	1.05470204670286	0
ENSG00000229932	9.96244473262286	1.90818334785748	5.31290276156706	2.08290252876298	3.16410614010859	1.1106420791836
ENSG00000229935	0	0	0	0	0	0
ENSG00000229936	0	0	0	0	0	0
ENSG00000229937	0	0	0	0	0	0
ENSG00000229938	0	0	0	0	0	0
ENSG00000229939	3.62270717549922	3.81636669571496	8.8548379359451	13.5388664369594	9.49231842032576	11.106420791836
ENSG00000229940	0	0	0	0	0	0
ENSG00000229941	7.24541435099845	1.90818334785748	3.54193517437804	1.04145126438149	0	0
ENSG00000229943	0	0	0	0	0	0
ENSG00000229944	4.52838396937403	3.81636669571496	7.96935414235059	2.08290252876298	4.21880818681145	6.66385247510161
ENSG00000229946	0	0	0	0	0	0
ENSG00000229947	0	1.90818334785748	0	0	0	0
ENSG00000229948	0	0	0	0	0	0
ENSG00000229949	0	0	0	0	0	0
ENSG00000229950	0	0	0.88548379359451	1.04145126438149	0	0
ENSG00000229951	0	0	3.54193517437804	0	2.10940409340572	0
ENSG00000229952	0	0	0	0	0	0
ENSG00000229953	0	3.81636669571496	0	0	28.4769552609773	1.1106420791836
ENSG00000229954	0	0	0	0	0	0
ENSG00000229955	0	0	0	0	0	0
ENSG00000229956	0	0	4.42741896797255	0	0	0
ENSG00000229957	0	0	0	0	0	0
ENSG00000229960	0	0	0	0	0	0
ENSG00000229961	0	0	0	0	0	0
ENSG00000229962	0	0.954091673928739	0	0	0	0
ENSG00000229964	0	0	0	0	0	0
ENSG00000229965	0	0	0	0	0	0
ENSG00000229967	0	0	0	0	0	0
ENSG00000229968	0	0	0	0	0	0
ENSG00000229969	0	0	0	0	0	0
ENSG00000229970	0	0	0	0	0	0
ENSG00000229971	0	0	0	0	0	0
ENSG00000229972	0	0	0	0	0	0
ENSG00000229974	0	0	0	0	0	0
ENSG00000229975	0	0	0	0	0	0
ENSG00000229976	0	0	0	0	0	0
ENSG00000229977	0	0	0	0	0	0
ENSG00000229978	0	0	0	0	0	0
ENSG00000229979	0	0	0	0	0	0
ENSG00000229980	2.71703038162442	1.90818334785748	4.42741896797255	0	0	6.66385247510161
ENSG00000229981	0	0	0	0	0	0
ENSG00000229982	0	0	0	0	0	0
ENSG00000229983	0	0	0	0	0	0
ENSG00000229985	0	0	0	0	0	0
ENSG00000229986	0	0	0	0	0	0
ENSG00000229988	1.81135358774961	5.72455004357244	5.31290276156706	18.7461227588668	33.7504654944916	4.44256831673441
ENSG00000229989	0	0	11.5112893167286	0	6.32821228021717	5.55321039591801
ENSG00000229990	0	0	0	0	0	0
ENSG00000229991	0	0	0	0	1.05470204670286	0
ENSG00000229992	0	0	0	0	0	0
ENSG00000229994	0.905676793874806	5.72455004357244	2.65645138078353	2.08290252876298	3.16410614010859	0
ENSG00000229996	0	0	0	0	0	0
ENSG00000229999	0	0	0	0	0	0
ENSG00000230000	0	0	0	0	0	0
ENSG00000230001	0	0	0	0	0	0
ENSG00000230002	5.43406076324883	3.81636669571496	0	0	3.16410614010859	0
ENSG00000230003	0	0	0	0	7.38291432692003	0
ENSG00000230005	0	0	0	0	0	0
ENSG00000230006	0	0	0	0	0	0
ENSG00000230009	0	0	0	0	0	0
ENSG00000230010	0	0	0	0	0	0
ENSG00000230011	0	0	0	0	0	0
ENSG00000230013	0	0	0	0	0	0
ENSG00000230014	0	0	0	0	0	0
ENSG00000230015	0	0	0	0	0	0
ENSG00000230018	0	0	0	0	0	0
ENSG00000230019	0	0	0	0	0	0
ENSG00000230020	0	0	1.77096758718902	0	0	0
ENSG00000230021	0.905676793874806	0	1.77096758718902	0	0	0
ENSG00000230022	0	0	0	0	0	0
ENSG00000230023	0	0	0	0	0	0
ENSG00000230024	0	0	0	0	0	0
ENSG00000230025	0	0	0	0	0	0
ENSG00000230026	0	0	0	0	0	0
ENSG00000230027	0	0	0	0	0	0
ENSG00000230029	0	0	0	0	0	0
ENSG00000230030	0	0	0	0	0	0
ENSG00000230031	0	0	0	0	0	0
ENSG00000230033	0	0	0	0	0	0
ENSG00000230035	0	0	0	0	0	0
ENSG00000230036	0	0	0	0	0	0
ENSG00000230037	0	1.90818334785748	0	4.16580505752596	0	0
ENSG00000230039	0	0	0	0	0	0
ENSG00000230040	0	0	0	0	0	0
ENSG00000230042	0	0	3.54193517437804	14.5803177013409	0	0
ENSG00000230043	26.2646270223694	19.0818334785748	14.1677406975122	10.4145126438149	8.43761637362289	39.9831148506097
ENSG00000230044	0	0	0	0	0	0
ENSG00000230045	0	0	0	0	0	0
ENSG00000230046	12.6794751142473	24.8063835221472	5.31290276156706	16.6632202301038	0	2.2212841583672
ENSG00000230047	0	0	0	0	0	0
ENSG00000230051	0	0	0	0	0	0
ENSG00000230052	0	0	0	0	0	0
ENSG00000230053	0	0	0	0	0	0
ENSG00000230054	0	0	0	0	0	0
ENSG00000230055	977.225260590915	962.678498994098	1073.20635783655	1236.20265082083	1293.06470925771	1079.54410096646
ENSG00000230056	0	0	0	0	0	0
ENSG00000230058	0	0	0	0	0	0
ENSG00000230061	0	0	0	0	0	0
ENSG00000230062	0	0	0	0	0	0
ENSG00000230063	0	0	0	0	0	0
ENSG00000230064	0	0	0	0	0	0
ENSG00000230065	0	0.954091673928739	0	0	0	0
ENSG00000230066	0	0	0	0	0	0
ENSG00000230067	5.43406076324883	0	0	1.04145126438149	0	1.1106420791836
ENSG00000230068	1.81135358774961	0	0.88548379359451	0	0	0
ENSG00000230069	1.81135358774961	13.3572834350024	8.8548379359451	8.33161011505192	2.10940409340572	0
ENSG00000230071	2.71703038162442	3.81636669571496	0	0	4.21880818681145	1.1106420791836
ENSG00000230073	0	0	0	0	0	0
ENSG00000230074	48.9065468692395	63.9241421532255	38.0758031245639	78.1088448286118	49.5709961950345	47.7576094048949
ENSG00000230076	2.71703038162442	3.81636669571496	1.77096758718902	0	7.38291432692003	4.44256831673441
ENSG00000230077	0	0	0	0	0	0
ENSG00000230079	0	0	0	2.08290252876298	0	0
ENSG00000230080	0	0	0	0	0	0
ENSG00000230081	0	0	0	0	0	0
ENSG00000230082	18.1135358774961	32.4391169135771	23.9080624270518	84.3575524149007	84.3761637362289	59.9746722759145
ENSG00000230083	0	0	0	0	0	0
ENSG00000230084	15.3965054958717	22.8982001742897	23.0225786334573	10.4145126438149	6.32821228021717	5.55321039591801
ENSG00000230086	0	0	0	0	0	0
ENSG00000230087	0	0	0	0	0	0
ENSG00000230088	0	0	0	0	0	0
ENSG00000230090	0	0	0	4.16580505752596	0	0
ENSG00000230091	10.8681215264977	3.81636669571496	23.0225786334573	7.29015885067043	14.7658286538401	26.6554099004064
ENSG00000230092	4.52838396937403	6.67864171750118	8.8548379359451	6.24870758628894	0	8.88513663346882
ENSG00000230096	0	0	0	0	0	0
ENSG00000230097	0	0	0	0	0	0
ENSG00000230098	0.905676793874806	0	0	0	1.05470204670286	0
ENSG00000230099	0	0	0	0	0	0
ENSG00000230100	0	0	0	0	0	0
ENSG00000230101	0	0	0	0	0	0
ENSG00000230102	0	0	0	0	0	0
ENSG00000230104	0	0	0	0	0	0
ENSG00000230105	0	0	1.77096758718902	0	0	0
ENSG00000230106	0	0	0	0	0	0
ENSG00000230107	0	0	0	0	0	0
ENSG00000230109	0	0	0	0	0	0
ENSG00000230110	0	0	0	0	0	0
ENSG00000230111	0	0	0	0	0	0
ENSG00000230112	0	0	0	0	0	0
ENSG00000230113	6.33973755712364	0	9.74032172953961	9.37306137943341	4.21880818681145	8.88513663346882
ENSG00000230114	0	0	0	0	0	0
ENSG00000230115	0	0	0	0	0	0
ENSG00000230116	0	0	0	0	0	0
ENSG00000230118	0	0	0	0	0	0
ENSG00000230119	0	0	0	0	0	0
ENSG00000230120	0	0	0	0	0	0
ENSG00000230121	0	0	0	0	0	0
ENSG00000230122	0	0	0	0	0	0
ENSG00000230123	0	0	0	0	0	0
ENSG00000230124	6.33973755712364	11.4491000871449	15.9387082847012	13.5388664369594	7.38291432692003	25.5447678212228
ENSG00000230125	0	0	0	0	0	0
ENSG00000230126	0	0	0	0	0	0
ENSG00000230130	0	0	0	0	0	0
ENSG00000230131	0	0	0	0	0	0
ENSG00000230132	0	0	0	0	0	0
ENSG00000230133	0	0	0	0	0	0
ENSG00000230137	0	0	0	0	0	0
ENSG00000230138	0	0	0	0	0	0
ENSG00000230140	25.3589502284946	49.6127670442945	26.5645138078353	44.7824043684041	25.3128491208687	41.0937569297933
ENSG00000230142	0	0	0	0	0	0
ENSG00000230146	0	0	0	0	0	1.1106420791836
ENSG00000230147	0	0	0	0	0	0
ENSG00000230148	700.9938384591	697.441013641909	730.524129715471	561.342231501623	705.595669244214	597.525438600778
ENSG00000230149	91.4733561813554	106.858267480019	102.716120056963	107.269480231294	104.415502623583	132.166407422849
ENSG00000230153	0	0	0	0	0	0
ENSG00000230154	0	0	1.77096758718902	0	0	0
ENSG00000230155	15.3965054958717	34.3473002614346	11.5112893167286	37.4922455177337	30.586359354383	21.1021995044884
ENSG00000230156	0	0	0	0	0	0
ENSG00000230157	0	0	0	0	0	0
ENSG00000230158	0	0	0	0	0	0
ENSG00000230159	0	0	0	0	0	0
ENSG00000230160	0	0	1.77096758718902	0	0	0
ENSG00000230161	0	0	0	0	0	0
ENSG00000230162	1.81135358774961	2.86227502178622	0	0	0	0
ENSG00000230163	9.05676793874806	0	6.19838655516157	17.7046714944853	4.21880818681145	15.5489891085704
ENSG00000230164	0	0	0	0	0	0
ENSG00000230165	0	0	0	0	0	0
ENSG00000230166	0	0	0	0	0	0
ENSG00000230169	0	0	0	0	0	0
ENSG00000230170	0	0	0	0	0	0
ENSG00000230171	0	0	0	0	0	0
ENSG00000230172	0	0	0	0	0	0
ENSG00000230173	0	0	0	0	0	0
ENSG00000230174	0	0	7.08387034875608	0	0	0
ENSG00000230175	0	0	0	0	0	0
ENSG00000230176	0	0	0	0	1.05470204670286	0
ENSG00000230177	13.5851519081221	17.1736501307173	3.54193517437804	14.5803177013409	8.43761637362289	17.7702732669376
ENSG00000230178	0	0	0	0	0	0
ENSG00000230180	0	0	0	0	0	0
ENSG00000230182	0	0	0	0	0	0
ENSG00000230183	5.43406076324883	7.63273339142992	0	0	0	2.2212841583672
ENSG00000230184	0	0	0	0	0	0
ENSG00000230185	2.71703038162442	0	1.77096758718902	0	0	0
ENSG00000230186	8.15109114487325	15.2654667828598	18.5951596654847	22.9119278163928	20.0393388873544	5.55321039591801
ENSG00000230187	0	0	0	0	0	0
ENSG00000230188	0	0	0	0	0	0
ENSG00000230189	0	0	0	0	0	0
ENSG00000230190	0	0	0	0	0	0
ENSG00000230191	0.905676793874806	0	0.88548379359451	2.08290252876298	0	0
ENSG00000230192	0	0	0	0	0	0
ENSG00000230194	0	0	0	0	0	0
ENSG00000230195	4.52838396937403	1.90818334785748	0	0	6.32821228021717	3.33192623755081
ENSG00000230196	0	0	0	0	0	0
ENSG00000230197	0	0	0	0	0	0
ENSG00000230198	0	0	0	0	0	0
ENSG00000230199	0	0	0	0	2.10940409340572	0
ENSG00000230201	0	0	0	0	0	0
ENSG00000230202	40.7554557243663	29.5768418917909	79.6935414235059	52.0725632190745	76.9932494093089	99.9577871265242
ENSG00000230203	0	0	0	0	0	0
ENSG00000230204	0.905676793874806	2.86227502178622	0	7.29015885067043	3.16410614010859	0
ENSG00000230205	0	0	0	0	0	0
ENSG00000230207	1.81135358774961	0	3.54193517437804	6.24870758628894	4.21880818681145	4.44256831673441
ENSG00000230208	0	0	0	0	0	0
ENSG00000230210	0	0	0	0	0	0
ENSG00000230212	508.990358157641	397.856228028284	325.85803604278	525.932888512653	604.34427276074	595.304154442411
ENSG00000230213	0	0	0	0	0	0
ENSG00000230214	0	0	0	0	0	0
ENSG00000230215	0	0	0	0	0	0
ENSG00000230216	0	1.90818334785748	0.88548379359451	8.33161011505192	2.10940409340572	9.99577871265242
ENSG00000230219	0	0	0	0	0	0
ENSG00000230221	0	0	0	0	4.21880818681145	0
ENSG00000230223	0	0	0	0	0	0
ENSG00000230224	0	3.81636669571496	3.54193517437804	0	0	3.33192623755081
ENSG00000230225	0	0	0	0	0	0
ENSG00000230226	0	0	0	0	0	0
ENSG00000230227	0	0	0	0	0	0
ENSG00000230228	0	0	0	0	0	0
ENSG00000230229	0	0	0	0	0	0
ENSG00000230231	0	0	0	0	0	0
ENSG00000230233	0	0	0	0	0	0
ENSG00000230234	0	0	0	0	0	0
ENSG00000230237	0	0	0	0	0	0
ENSG00000230239	0	0	0	0	0	0
ENSG00000230240	0	0	0	0	0	0
ENSG00000230241	0	0	0	0	0	0
ENSG00000230243	0	0	0	0	0	0
ENSG00000230244	0	0	0	0	0	0
ENSG00000230245	0	0	0	0	0	0
ENSG00000230246	0	0	0	0	0	0
ENSG00000230247	0	0	0	0	0	0
ENSG00000230248	0	0	0	0	0	0
ENSG00000230249	0	0	0	0	0	0
ENSG00000230250	0	0	0	0	0	0
ENSG00000230251	0	0	0	0	0	0
ENSG00000230252	0	0	0	0	0	0
ENSG00000230255	0	0	0	0	0	0
ENSG00000230256	0	0	0	0	0	0
ENSG00000230257	0	0	1.77096758718902	0	0	0
ENSG00000230258	0	0	0	0	0	0
ENSG00000230259	0	0	0	0	0	0
ENSG00000230260	0	0	0	0	0	0
ENSG00000230261	0	0	0	0	0	0
ENSG00000230262	19.0192126713709	7.63273339142992	2.65645138078353	0	0	12.2170628710196
ENSG00000230265	0	0	0	0	0	0
ENSG00000230266	0	0	0	0	0	0
ENSG00000230267	0	0	0	0	0	0
ENSG00000230268	0	0	0	0	0	0
ENSG00000230269	0	0	0	0	0	0
ENSG00000230271	0	0	0	0	0	0
ENSG00000230273	0	0	0	0	0	0
ENSG00000230274	0	0	0	0	0	0
ENSG00000230275	0	0	0	0	0	0
ENSG00000230276	0	0	0	0	0	0
ENSG00000230280	9.05676793874806	0	7.08387034875608	0	0	0
ENSG00000230281	0	0	0	0	0	0
ENSG00000230282	0	0	0	0	0	0
ENSG00000230283	0	0	0	0	0	0
ENSG00000230284	0	0	0	0	0	0
ENSG00000230285	0	0	0.88548379359451	0	0	0
ENSG00000230286	0	0	0	0	0	0
ENSG00000230287	0	0	0	0	0	0
ENSG00000230289	73.3598203038593	133.572834350024	108.02902281853	135.388664369594	103.36080057688	141.051544056317
ENSG00000230290	0	0	0	0	0	0
ENSG00000230291	0.905676793874806	0.954091673928739	1.77096758718902	1.04145126438149	5.27351023351431	12.2170628710196
ENSG00000230292	3.62270717549922	0	0	0	0	0
ENSG00000230294	0	0	0	0	0	0
ENSG00000230295	2.71703038162442	0	0	0	0	0
ENSG00000230298	0	0	0	0	0	0
ENSG00000230299	0	0	0	0	0	0
ENSG00000230300	3.62270717549922	0	0	0	0	0
ENSG00000230301	0	0	0	0	0	0
ENSG00000230302	0	0	0	0	0	0
ENSG00000230303	0	0	0	0	0	0
ENSG00000230304	0	0	0	0	0	0
ENSG00000230305	0	0	0	0	0	0
ENSG00000230306	0	1.90818334785748	0	0	1.05470204670286	2.2212841583672
ENSG00000230307	0	0	0	0	0	0
ENSG00000230309	0	0	0	0	0	15.5489891085704
ENSG00000230310	0	5.72455004357244	0	0	0	0
ENSG00000230311	0	0	2.65645138078353	0	0	2.2212841583672
ENSG00000230312	0	0	0	0	0	0
ENSG00000230313	0	0	0	0	0	0
ENSG00000230314	13.5851519081221	0	0	0	0	0
ENSG00000230316	0	0	0	0	0	0
ENSG00000230317	0	0	0	0	0	0
ENSG00000230318	0	0	0	0	0	0
ENSG00000230319	8.15109114487325	29.5768418917909	17.7096758718902	27.0777328739188	24.2581470741658	41.0937569297933
ENSG00000230320	0	0	0	0	0	0
ENSG00000230321	0	0	0	0	0	0
ENSG00000230322	0	0	0	0	0	0
ENSG00000230323	0	0	0	0	0	0
ENSG00000230324	0	0	0	0	0	0
ENSG00000230325	0	0	1.77096758718902	0	0	0
ENSG00000230326	0	0	0	0	0	0
ENSG00000230327	0	0	0	0	0	0
ENSG00000230328	0	0	0	0	0	0
ENSG00000230330	2.71703038162442	27.6686585439334	19.4806434590792	17.7046714944853	18.9846368406515	13.3277049502032
ENSG00000230331	0	0	0	0	0	0
ENSG00000230333	0	0	0	0	2.10940409340572	2.2212841583672
ENSG00000230335	0	0	0	0	0	0
ENSG00000230337	50.7179004569891	62.9700504792968	46.930641060509	31.2435379314447	74.8838453159032	39.9831148506097
ENSG00000230338	0	0	0	0	0	0
ENSG00000230339	0	0	0	0	0	0
ENSG00000230342	0	0	0	0	0	0
ENSG00000230343	0	0	0	0	0	0
ENSG00000230345	0	0	0	0	0	0
ENSG00000230347	0	0	0	0	0	0
ENSG00000230350	0	0	0	0	0	0
ENSG00000230352	0	0	0	0	0	0
ENSG00000230353	0	0	0	0	0	0
ENSG00000230355	0	0	0	0	0	0
ENSG00000230356	0	0	0	0	0	0
ENSG00000230358	3.62270717549922	0	2.65645138078353	0	0	0
ENSG00000230359	0	0	0	8.33161011505192	6.32821228021717	4.44256831673441
ENSG00000230360	0	0	0	0	0	0
ENSG00000230361	0	0	0	0	0	0
ENSG00000230362	0	0	0	0	0	0
ENSG00000230364	0	0.954091673928739	0	0	0	5.55321039591801
ENSG00000230365	0	0	0	0	0	0
ENSG00000230366	0.905676793874806	0.954091673928739	0	11.4559639081964	0	2.2212841583672
ENSG00000230368	0	0	0	0	0	0
ENSG00000230370	0	0	0	0	0	0
ENSG00000230371	0	0	1.77096758718902	0	0	0
ENSG00000230372	0	0	0	0	0	0
ENSG00000230373	3.62270717549922	18.127741804646	28.3354813950243	0	3.16410614010859	15.5489891085704
ENSG00000230375	0	0	0	0	0	0
ENSG00000230376	0	0	0	0	0	0
ENSG00000230377	0	0	0	0	0	0
ENSG00000230379	0	0	0	0	0	0
ENSG00000230381	0	0	0	0	0	0
ENSG00000230383	8.15109114487325	12.4031917610736	10.6258055231341	2.08290252876298	2.10940409340572	6.66385247510161
ENSG00000230384	0	0	0	0	0	0
ENSG00000230385	0	0	0	0	0	0
ENSG00000230386	0	0	0	0	0	0
ENSG00000230387	0	0	0	0	0	0
ENSG00000230390	0	0	0	0	0	0
ENSG00000230391	0	0	0	0	0	0
ENSG00000230392	0	0	0	0	0	0
ENSG00000230393	19.0192126713709	14.3113751089311	4.42741896797255	10.4145126438149	6.32821228021717	26.6554099004064
ENSG00000230394	0	0	0	0	0	0
ENSG00000230395	0	0	0	0	0	1.1106420791836
ENSG00000230397	0	0	0	0	0	1.1106420791836
ENSG00000230398	0	0	0	0	0	0
ENSG00000230399	0	0	0	0	0	0
ENSG00000230400	0	0	0	0	0	0
ENSG00000230401	0	0	0	0	0	0
ENSG00000230402	0	0	0	0	0	0
ENSG00000230403	0	0	0	0	0	0
ENSG00000230404	0	0	0	0	0	0
ENSG00000230405	0	0	0	0	0	0
ENSG00000230406	0	0	0	0	0	0
ENSG00000230407	0	0	0	0	0	0
ENSG00000230408	115.0209528221	148.838301132883	158.501599053417	136.430115633975	136.056564024669	146.604754452235
ENSG00000230409	14.4908287019969	0	1.77096758718902	8.33161011505192	6.32821228021717	2.2212841583672
ENSG00000230410	0	0	0	0	0	0
ENSG00000230411	0	0	0	0	0	0
ENSG00000230412	0	0	0	0	0	0
ENSG00000230415	30.7930109917434	4.7704583696437	15.0532244911067	38.5336967821152	17.9299347939487	12.2170628710196
ENSG00000230416	0	0	0	0	0	0
ENSG00000230417	3.62270717549922	11.4491000871449	9.74032172953961	24.9948303451558	7.38291432692003	4.44256831673441
ENSG00000230418	0	0	0	0	0	0
ENSG00000230423	0	0	0	0	0	0
ENSG00000230424	125.889074348598	127.848284306451	129.280633864798	159.342043450368	137.111266071372	199.915574253048
ENSG00000230425	0	0	0	0	0	0
ENSG00000230426	0	0	0	0	0	0
ENSG00000230427	0	0	0	0	0	0
ENSG00000230428	0	0	0	0	0	0
ENSG00000230430	0	0	0	0	0	0
ENSG00000230432	8.15109114487325	20.0359251525035	18.5951596654847	27.0777328739188	13.7111266071372	33.3192623755081
ENSG00000230433	0	0	0	0	0	0
ENSG00000230434	0	0	0	0	0	0
ENSG00000230435	0	0	0	0	0	0
ENSG00000230437	0	0	0	0	0	0
ENSG00000230438	26.2646270223694	49.6127670442945	23.9080624270518	23.9533790807743	33.7504654944916	12.2170628710196
ENSG00000230439	0	0	0.88548379359451	0	0	0
ENSG00000230440	0	0	0	0	0	0
ENSG00000230442	0	7.63273339142992	0	0	0	4.44256831673441
ENSG00000230444	0	0	0	0	0	0
ENSG00000230445	0	0	0	0	0	0
ENSG00000230446	0	0	0	0	0	0
ENSG00000230447	0	0	0	0	0	0
ENSG00000230448	0	0	0	0	0	0
ENSG00000230449	0	0	0	0	0	0
ENSG00000230450	0	0	0	1.04145126438149	0	0
ENSG00000230451	0	0	0	0	0	0
ENSG00000230452	0	0	0	0	0	0
ENSG00000230453	22.6419198468701	28.6227502178622	16.8241920782957	0	4.21880818681145	0
ENSG00000230454	9.05676793874806	7.63273339142992	15.9387082847012	14.5803177013409	0	8.88513663346882
ENSG00000230455	0	0	0	0	0	0
ENSG00000230457	0	1.90818334785748	3.54193517437804	1.04145126438149	8.43761637362289	3.33192623755081
ENSG00000230458	0	0	0	0	0	0
ENSG00000230459	0	0	0	0	0	0
ENSG00000230461	0	0	0	0	0	0
ENSG00000230465	0	0	0	0	0	0
ENSG00000230468	0	0	0	0	0	0
ENSG00000230469	0	0	0	0	0	0
ENSG00000230470	0	0	0	0	0	0
ENSG00000230471	0	0	0	0	0	0
ENSG00000230472	0	0	0	0	0	0
ENSG00000230474	0	0	0	0	0	0
ENSG00000230476	0	0	0	0	0	0
ENSG00000230477	0	0	0	0	0	0
ENSG00000230478	0	0	0	3.12435379314447	0	0
ENSG00000230479	6.33973755712364	13.3572834350024	3.54193517437804	19.7875740232483	26.3675511675715	24.4341257420392
ENSG00000230480	0	0	0	0	0	0
ENSG00000230481	0	0	0	0	0	0
ENSG00000230482	0	0	0	0	0	0
ENSG00000230483	0	0	0	0	0	0
ENSG00000230484	0	0	0	0	0	0
ENSG00000230485	0	0	0	0	0	0
ENSG00000230487	107.775538471102	124.031917610736	98.2887010889906	157.259140921605	180.354049986189	159.932459402439
ENSG00000230489	0	0	0	0	0	0
ENSG00000230490	0	0	0	0	0	0
ENSG00000230491	0	0	0	0	0	0
ENSG00000230492	0	0	0	0	0	0
ENSG00000230493	0	0	0	0	0	0
ENSG00000230495	0	0	0	0	0	0
ENSG00000230496	0	0	0	0	0	0
ENSG00000230497	0	0	0	0	0	0
ENSG00000230498	0	0	0	0	0	0
ENSG00000230499	12.6794751142473	3.81636669571496	2.65645138078353	5.20725632190745	0	9.99577871265242
ENSG00000230500	0	0	0	0	0	0
ENSG00000230501	0	0	0	5.20725632190745	0	0
ENSG00000230502	0	0	0	0	0	0
ENSG00000230506	0	0	0	0	0	0
ENSG00000230507	0	0	0	0	0	0
ENSG00000230508	1.81135358774961	0	0	6.24870758628894	1.05470204670286	1.1106420791836
ENSG00000230510	9.05676793874806	12.4031917610736	22.1370948398628	7.29015885067043	8.43761637362289	6.66385247510161
ENSG00000230513	42.5668093121159	26.7145668700047	54.8999952028596	90.6062600011897	76.9932494093089	91.0726504930554
ENSG00000230515	0	0	0	0	0	0
ENSG00000230516	0	0	0	0	0	0
ENSG00000230519	0	0	0	0	0	0
ENSG00000230520	0	0	0	0	0	0
ENSG00000230521	5.43406076324883	1.90818334785748	0.88548379359451	0	0	5.55321039591801
ENSG00000230522	0	0	0	0	0	0
ENSG00000230523	0	0	0	0	0	0
ENSG00000230524	0	0	0	0	0	0
ENSG00000230525	0	0	0	0	0	0
ENSG00000230526	0	0	0	0	0	0
ENSG00000230528	0	0	0	0	0	0
ENSG00000230529	1.81135358774961	0	0	0	0	0
ENSG00000230530	212.834046560579	186.047876416104	208.974175288304	117.683992875108	149.767690631806	113.285492076727
ENSG00000230531	0	0	0	0	0	0
ENSG00000230532	758.957153267087	739.421047294773	792.507995267087	912.311307598186	1170.71927184018	801.883581170561
ENSG00000230533	0	0	0	0	0	0
ENSG00000230534	8.15109114487325	7.63273339142992	25.6790300142408	14.5803177013409	20.0393388873544	15.5489891085704
ENSG00000230535	0	0	0	0	0	0
ENSG00000230536	4.52838396937403	0	0	0	0	0
ENSG00000230537	5.43406076324883	7.63273339142992	28.3354813950243	3.12435379314447	0	0
ENSG00000230538	0	0	0	0	0	0
ENSG00000230539	0	0	0	0	0	0
ENSG00000230542	0	0	0	0	0	0
ENSG00000230543	0	0	0	0	0	0
ENSG00000230546	0	0	0	0	0	0
ENSG00000230547	0	0	0	0	0	0
ENSG00000230548	0	0	0	0	0	0
ENSG00000230549	0	0	0	0	0	0
ENSG00000230550	74.2654970977341	50.5668587182232	57.5564465836432	38.5336967821152	46.4068900549259	52.2001777216293
ENSG00000230551	116.83230640985	122.123734262879	111.570957992908	115.601090346345	83.3214616895261	81.076871780403
ENSG00000230552	0	0	0	0	0	0
ENSG00000230553	0	0	0	0	0	0
ENSG00000230555	5.43406076324883	14.3113751089311	1.77096758718902	2.08290252876298	8.43761637362289	4.44256831673441
ENSG00000230556	0	0	0	0	0	0
ENSG00000230558	0	0	0	0	0	0
ENSG00000230559	0	0	0	0	0	0
ENSG00000230561	11.7737983203725	33.3932085875059	15.9387082847012	7.29015885067043	7.38291432692003	14.4383470293868
ENSG00000230562	0.905676793874806	2.86227502178622	1.77096758718902	6.24870758628894	0	2.2212841583672
ENSG00000230563	0	0	0	0	0	0
ENSG00000230564	0	0	0	0	0	0
ENSG00000230565	62.4916987773616	97.3173507407314	70.8387034875608	42.6995018396411	59.0633146153603	57.7533881175473
ENSG00000230567	1.81135358774961	1.90818334785748	5.31290276156706	5.20725632190745	5.27351023351431	3.33192623755081
