NAME	TITLE	SCORE	
RPL15P17	ribosomal protein L15 (RPL15) pseudogene	0.0	
RPL15P18	ribosomal protein L15 pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:36515]	0.0	
RPL15P15	ribosomal protein L15 (RPL15) pseudogene	0.0	
RPL15P16	ribosomal protein L15 (RPL15) pseudogene	0.0	
RPL15P13	ribosomal protein L15 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:35915]	0.0	
RPL15P22	ribosomal protein L15 (RPL15) pseudogene	0.0	
RPL15P20	ribosomal protein L15 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36130]	0.0	
RPL15P21	ribosomal protein L15 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:36190]	0.0	
MYL10	myosin light chain 10 [Source:HGNC Symbol;Acc:HGNC:29825]	0.0	
IGHD1-1	immunoglobulin heavy diversity 1-1 [Source:HGNC Symbol;Acc:HGNC:5482]	0.0	
RPL27P12	ribosomal protein L27 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:36736]	0.0	
RAB39A	RAB39A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16521]	0.0	
SSX6P	SSX family member 6, pseudogene [Source:HGNC Symbol;Acc:HGNC:19652]	0.0	
C1QBPP2	complement C1q binding protein pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51618]	0.0	
C1QBPP1	complement C1q binding protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:1244]	0.0	
WBP1LP4	WBP1L pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:43951]	0.0	
WBP1LP5	WBP1L pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:43957]	0.0	
WBP1LP6	WBP1L pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:43956]	0.0	
WBP1LP7	WBP1L pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:43955]	0.0	
WBP1LP1	WBP1L pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43948]	0.0	
WBP1LP3	WBP1L pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43958]	0.0	
OR8X1P	olfactory receptor family 8 subfamily X member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:31318]	0.0	
CDK5P1	cyclin dependent kinase 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21261]	0.0	
IGHVII-40-1	immunoglobulin heavy variable (II)-40-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5679]	0.0	
OR8S21P	olfactory receptor family 8 subfamily S member 21 pseudogene [Source:HGNC Symbol;Acc:HGNC:31317]	0.0	
ALOX12B	arachidonate 12-lipoxygenase, 12R type [Source:HGNC Symbol;Acc:HGNC:430]	0.0	
ENSG00000177596	novel transcript	0.0	
SSX2B	SSX family member 2B [Source:HGNC Symbol;Acc:HGNC:22263]	0.0	
CR1L	complement C3b/C4b receptor 1 like [Source:HGNC Symbol;Acc:HGNC:2335]	0.0	
PLSCR4P1	pseudogene similar to part of phospholipid scramblase 4 PLSCR4	0.0	
SLC6A14P3	SLC6A14 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:54531]	0.0	
SLC6A14P2	SLC6A14 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54530]	0.0	
SLC6A14P1	SLC6A14 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54529]	0.0	
TMEM184CP1	TMEM184C pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55010]	0.0	
RPS3P2	ribosomal protein S3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16603]	0.0	
RPS3P7	ribosomal protein S3 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:36056]	0.0	
RPS3P6	ribosomal protein S3 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:36061]	0.0	
RPS3P1	ribosomal protein S3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16579]	0.0	
CD300A	CD300a molecule [Source:HGNC Symbol;Acc:HGNC:19319]	0.0	
RPL39P38	ribosomal protein L39 pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:36935]	0.0	
RPL39P39	ribosomal protein L39 pseudogene 39 [Source:HGNC Symbol;Acc:HGNC:36514]	0.0	
PRADC1P1	protease associated domain containing 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44534]	0.0	
RPL39P40	ribosomal protein L39 pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:35823]	0.0	
EPS15P1	epidermal growth factor receptor pathway substrate 15 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18166]	0.0	
KLRF1	killer cell lectin like receptor F1 [Source:HGNC Symbol;Acc:HGNC:13342]	0.0	
CD300E	CD300e molecule [Source:HGNC Symbol;Acc:HGNC:28874]	0.0	
KLRF2	killer cell lectin like receptor F2 [Source:HGNC Symbol;Acc:HGNC:37646]	0.0	
OR4K8P	olfactory receptor family 4 subfamily K member 8 pseudogene [Source:HGNC Symbol;Acc:HGNC:14787]	0.0	
CD300C	CD300c molecule [Source:HGNC Symbol;Acc:HGNC:19320]	0.0	
KLRB1	killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373]	0.0	
NCF1C	neutrophil cytosolic factor 1C pseudogene [Source:HGNC Symbol;Acc:HGNC:32523]	0.0	
BMI1P1	BMI1 proto-oncogene, polycomb ring finger pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51428]	0.0	
CPLX2	complexin 2 [Source:HGNC Symbol;Acc:HGNC:2310]	0.0	
CPLX4	complexin 4 [Source:HGNC Symbol;Acc:HGNC:24330]	0.0	
CPLX3	complexin 3 [Source:HGNC Symbol;Acc:HGNC:27652]	0.0	
VTI1BP2	vesicle transport through interaction with t-SNAREs 1B pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:43728]	0.0	
VTI1BP3	vesicle transport through interaction with t-SNAREs 1B pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43729]	0.0	
VTI1BP1	vesicle transport through interaction with t-SNAREs 1B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43727]	0.0	
OR4K7P	olfactory receptor family 4 subfamily K member 7 pseudogene [Source:HGNC Symbol;Acc:HGNC:14756]	0.0	
KLRC1	killer cell lectin like receptor C1 [Source:HGNC Symbol;Acc:HGNC:6374]	0.0	
OR2E1P	olfactory receptor family 2 subfamily E member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15507]	0.0	
KLRC2	killer cell lectin like receptor C2 [Source:HGNC Symbol;Acc:HGNC:6375]	0.0	
KLRC3	killer cell lectin like receptor C3 [Source:HGNC Symbol;Acc:HGNC:6376]	0.0	
KLRC4	killer cell lectin like receptor C4 [Source:HGNC Symbol;Acc:HGNC:6377]	0.0	
VTI1BP4	vesicle transport through interaction with t-SNAREs 1B pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:43730]	0.0	
COL20A1	collagen type XX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:14670]	0.0	
OR4K6P	olfactory receptor family 4 subfamily K member 6 pseudogene [Source:HGNC Symbol;Acc:HGNC:14748]	0.0	
KRTAP22-1	keratin associated protein 22-1 [Source:HGNC Symbol;Acc:HGNC:18947]	0.0	
KRTAP22-2	keratin associated protein 22-2 [Source:HGNC Symbol;Acc:HGNC:37091]	0.0	
RPL39P14	ribosomal protein L39 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:36609]	0.0	
SSX9P	SSX family member 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:19655]	0.0	
SSX8P	SSX family member 8, pseudogene [Source:HGNC Symbol;Acc:HGNC:19654]	0.0	
UBTFL2	UBTF like 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:35169]	0.0	
UBTFL1	upstream binding transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:14533]	0.0	
UBTFL3	UBTF like 3 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:35402]	0.0	
UBTFL9	UBTF like 9 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:50286]	0.0	
LALBA	lactalbumin alpha [Source:HGNC Symbol;Acc:HGNC:6480]	0.0	
UBTFL6	UBTF like 6 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:35406]	0.0	
UBTFL8	UBTF like 8 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:44476]	0.0	
UBTFL7	UBTF like 7 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:35404]	0.0	
OR52E7P	olfactory receptor family 52 subfamily E member 7 pseudogene [Source:HGNC Symbol;Acc:HGNC:15216]	0.0	
RPL39P26	ribosomal protein L39 pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:35900]	0.0	
RPL39P28	ribosomal protein L39 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:35619]	0.0	
RPL39P29	ribosomal protein L39 pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:35808]	0.0	
RPL39P33	ribosomal protein L39 pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:36315]	0.0	
RPL39P34	ribosomal protein L39 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:36528]	0.0	
RPL39P36	ribosomal protein L39 pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:36076]	0.0	
RPL39P31	ribosomal protein L39 pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:36488]	0.0	
KLRG2	killer cell lectin like receptor G2 [Source:HGNC Symbol;Acc:HGNC:24778]	0.0	
STRCP1	stereocilin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33915]	0.0	
RPL39P15	ribosomal protein L39 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:35856]	0.0	
RPL39P16	ribosomal protein L39 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:35912]	0.0	
RPL39P17	ribosomal protein L39 (RPL39) pseudogene	0.0	
RPL39P25	ribosomal protein L39 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:37002]	0.0	
KRTDAP	keratinocyte differentiation associated protein [Source:HGNC Symbol;Acc:HGNC:16313]	0.0	
TSTD1	thiosulfate sulfurtransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:35410]	0.0	
CIDECP2	cell death-inducing DFFA-like effector c (CIDEC) pseudogene	0.0	
SCGB1C2	secretoglobin family 1C member 2 [Source:HGNC Symbol;Acc:HGNC:51242]	0.0	
SCGB1C1	secretoglobin family 1C member 1 [Source:HGNC Symbol;Acc:HGNC:18394]	0.0	
CRABP1	cellular retinoic acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2338]	0.0	
SCGB1D1	secretoglobin family 1D member 1 [Source:HGNC Symbol;Acc:HGNC:18395]	0.0	
SCGB1D2	secretoglobin family 1D member 2 [Source:HGNC Symbol;Acc:HGNC:18396]	0.0	
SCGB1D4	secretoglobin family 1D member 4 [Source:HGNC Symbol;Acc:HGNC:31748]	0.0	
SNAI1P1	snail family zinc finger 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:11129]	0.0	
SHROOM2P1	shroom family member 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:631]	0.0	
TREML1	triggering receptor expressed on myeloid cells like 1 [Source:HGNC Symbol;Acc:HGNC:20434]	0.0	
RNF223	ring finger protein 223 [Source:HGNC Symbol;Acc:HGNC:40020]	0.0	
RNF225	ring finger protein 225 [Source:HGNC Symbol;Acc:HGNC:51249]	0.0	
RNF224	ring finger protein 224 [Source:HGNC Symbol;Acc:HGNC:41912]	0.0	
TREML4	triggering receptor expressed on myeloid cells like 4 [Source:HGNC Symbol;Acc:HGNC:30807]	0.0	
TREML2	triggering receptor expressed on myeloid cells like 2 [Source:HGNC Symbol;Acc:HGNC:21092]	0.0	
SFTA3	surfactant associated 3 [Source:HGNC Symbol;Acc:HGNC:18387]	0.0	
OR52B4	olfactory receptor family 52 subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:15209]	0.0	
OR52B2	olfactory receptor family 52 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:15207]	0.0	
TPSAB1	tryptase alpha/beta 1 [Source:HGNC Symbol;Acc:HGNC:12019]	0.0	
DLGAP2	DLG associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2906]	0.0	
OR52B6	olfactory receptor family 52 subfamily B member 6 [Source:HGNC Symbol;Acc:HGNC:15211]	0.0	
SPATA2P1	spermatogenesis associated 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39446]	0.0	
WNT9B	Wnt family member 9B [Source:HGNC Symbol;Acc:HGNC:12779]	0.0	
SLC39A12	solute carrier family 39 member 12 [Source:HGNC Symbol;Acc:HGNC:20860]	0.0	
OR52A1	olfactory receptor family 52 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8318]	0.0	
OR52A5	olfactory receptor family 52 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:19580]	0.0	
CRB2	crumbs cell polarity complex component 2 [Source:HGNC Symbol;Acc:HGNC:18688]	0.0	
CRB1	crumbs cell polarity complex component 1 [Source:HGNC Symbol;Acc:HGNC:2343]	0.0	
KRTAP25-1	keratin associated protein 25-1 [Source:HGNC Symbol;Acc:HGNC:34003]	0.0	
WNT8A	Wnt family member 8A [Source:HGNC Symbol;Acc:HGNC:12788]	0.0	
SULT1E1	sulfotransferase family 1E member 1 [Source:HGNC Symbol;Acc:HGNC:11377]	0.0	
NRAP	nebulin related anchoring protein [Source:HGNC Symbol;Acc:HGNC:7988]	0.0	
DNAJB6P3	DNAJB6 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:54756]	0.0	
DNAJB6P4	DNAJB6 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:54757]	0.0	
MTND6P2	MT-ND6 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39465]	0.0	
DNAJB6P1	DNAJB6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54754]	0.0	
MTND6P1	MT-ND6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38730]	0.0	
DNAJB6P2	DNAJB6 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54755]	0.0	
DNAJB6P7	DNAJB6 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:54760]	0.0	
MTND6P3	MT-ND6 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39466]	0.0	
DNAJB6P8	DNAJB6 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:54761]	0.0	
MTND6P6	MT-ND6 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:39469]	0.0	
DNAJB6P5	DNAJB6 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:54758]	0.0	
MTND6P5	MT-ND6 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39468]	0.0	
DNAJB6P6	DNAJB6 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:54759]	0.0	
MTND6P8	MT-ND6 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39471]	0.0	
MTND6P7	MT-ND6 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:39470]	0.0	
MTND6P9	MT-ND6 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:39472]	0.0	
WNT7A	Wnt family member 7A [Source:HGNC Symbol;Acc:HGNC:12786]	0.0	
MXRA7P1	MXRA7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54643]	0.0	
SIGLEC1	sialic acid binding Ig like lectin 1 [Source:HGNC Symbol;Acc:HGNC:11127]	0.0	
SIGLEC8	sialic acid binding Ig like lectin 8 [Source:HGNC Symbol;Acc:HGNC:10877]	0.0	
SIGLEC7	sialic acid binding Ig like lectin 7 [Source:HGNC Symbol;Acc:HGNC:10876]	0.0	
SIGLEC6	sialic acid binding Ig like lectin 6 [Source:HGNC Symbol;Acc:HGNC:10875]	0.0	
SIGLEC5	sialic acid binding Ig like lectin 5 [Source:HGNC Symbol;Acc:HGNC:10874]	0.0	
PAEPP1	progestagen associated endometrial protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49600]	0.0	
MEAF6P1	MYST/Esa1-associated factor 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42660]	0.0	
PRPF19P1	PRPF19 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23182]	0.0	
OR51T1	olfactory receptor family 51 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:15205]	0.0	
TNRC18P2	trinucleotide repeat containing 18 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:34014]	0.0	
OR51S1	olfactory receptor family 51 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:15204]	0.0	
TOX4P1	TOX high mobility group box family member 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44009]	0.0	
SEPTIN2P1	septin 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:40017]	0.0	
IFNW1	interferon omega 1 [Source:HGNC Symbol;Acc:HGNC:5448]	0.0	
FRG2DP	FSHD region gene 2 family member D, pseudogene [Source:HGNC Symbol;Acc:HGNC:27093]	0.0	
BOD1L2	biorientation of chromosomes in cell division 1 like 2 [Source:HGNC Symbol;Acc:HGNC:28505]	0.0	
SLC9A3P2	solute carrier family 9 member 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:19325]	0.0	
ZNF886P	zinc finger protein 886, pseudogene [Source:HGNC Symbol;Acc:HGNC:38420]	0.0	
SLC9A3P1	solute carrier family 9 member 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:11074]	0.0	
SLC9A3P3	solute carrier family 9 member 3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:33492]	0.0	
SPACA1	sperm acrosome associated 1 [Source:HGNC Symbol;Acc:HGNC:14967]	0.0	
MUC5AC	mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]	0.0	
ZNF885P	zinc finger protein 885, pseudogene [Source:HGNC Symbol;Acc:HGNC:38456]	0.0	
NRG3	neuregulin 3 [Source:HGNC Symbol;Acc:HGNC:7999]	0.0	
MYO3A	myosin IIIA [Source:HGNC Symbol;Acc:HGNC:7601]	0.0	
C12orf71BP	chromosome 12 open reading frame 71 (C12orf71) pseudogene	0.0	
SPACA3	sperm acrosome associated 3 [Source:HGNC Symbol;Acc:HGNC:16260]	0.0	
SPACA4	sperm acrosome associated 4 [Source:HGNC Symbol;Acc:HGNC:16441]	0.0	
SPACA5	sperm acrosome associated 5 [Source:HGNC Symbol;Acc:HGNC:31353]	0.0	
SPACA7	sperm acrosome associated 7 [Source:HGNC Symbol;Acc:HGNC:29575]	0.0	
BOD1P1	biorientation of chromosomes in cell division 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51435]	0.0	
BOD1P2	biorientation of chromosomes in cell division 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51436]	0.0	
MPTX1	mucosal pentraxin 1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:48364]	0.0	
FRG2HP	FSHD region gene 2 family member H, pseudogene [Source:HGNC Symbol;Acc:HGNC:51794]	0.0	
PSAT1P4	phosphoserine aminotransferase 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:43990]	0.0	
RPS23P5	ribosomal protein S23 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:35726]	0.0	
PSAT1P3	phosphoserine aminotransferase 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43989]	0.0	
RPS23P4	ribosomal protein S23 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:36633]	0.0	
PSAT1P2	phosphoserine aminotransferase 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:43988]	0.0	
RPS23P3	ribosomal protein S23 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:35499]	0.0	
RPS23P2	ribosomal protein S23 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:36568]	0.0	
PSAT1P1	phosphoserine aminotransferase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:15785]	0.0	
RPS23P9	ribosomal protein S23 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:48341]	0.0	
RPS23P8	ribosomal protein S23 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:35982]	0.0	
RPS23P7	ribosomal protein S23 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:43899]	0.0	
RPS23P6	ribosomal protein S23 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:36511]	0.0	
FRG2GP	FSHD region gene 2 family member G, pseudogene [Source:HGNC Symbol;Acc:HGNC:51364]	0.0	
RPS23P1	ribosomal protein S23 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16043]	0.0	
DOCK11P1	dedicator of cytokinesis 11 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31719]	0.0	
MOB4P1	MOB4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54749]	0.0	
FRG2IP	FSHD region gene 2 family member I, pseudogene [Source:HGNC Symbol;Acc:HGNC:51795]	0.0	
MOB4P2	MOB4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54750]	0.0	
FAF2P1	Fas associated factor family member 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45172]	0.0	
OR51V1	olfactory receptor family 51 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:19597]	0.0	
MYO1A	myosin IA [Source:HGNC Symbol;Acc:HGNC:7595]	0.0	
SCGB1A1	secretoglobin family 1A member 1 [Source:HGNC Symbol;Acc:HGNC:12523]	0.0	
ATG12P2	autophagy related 12 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38605]	0.0	
ATG12P1	autophagy related 12 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21466]	0.0	
TBATA	thymus, brain and testes associated [Source:HGNC Symbol;Acc:HGNC:23511]	0.0	
NPFFR2	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:HGNC:4525]	0.0	
CPNE9	copine family member 9 [Source:HGNC Symbol;Acc:HGNC:24336]	0.0	
FRG2JP	FSHD region gene 2 family member J, pseudogene [Source:HGNC Symbol;Acc:HGNC:51796]	0.0	
OR51L1	olfactory receptor family 51 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:14759]	0.0	
ADGRA1	adhesion G protein-coupled receptor A1 [Source:HGNC Symbol;Acc:HGNC:13838]	0.0	
KCNK10	potassium two pore domain channel subfamily K member 10 [Source:HGNC Symbol;Acc:HGNC:6273]	0.0	
ACTN2	actinin alpha 2 [Source:HGNC Symbol;Acc:HGNC:164]	0.0	
KCNK13	potassium two pore domain channel subfamily K member 13 [Source:HGNC Symbol;Acc:HGNC:6275]	0.0	
NEK4P1	NIMA-related kinase 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39649]	0.0	
KCNK16	potassium two pore domain channel subfamily K member 16 [Source:HGNC Symbol;Acc:HGNC:14464]	0.0	
NEK4P3	NIMA-related kinase 4 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39651]	0.0	
KCNK17	potassium two pore domain channel subfamily K member 17 [Source:HGNC Symbol;Acc:HGNC:14465]	0.0	
FRG2KP	FSHD region gene 2 family member K, pseudogene [Source:HGNC Symbol;Acc:HGNC:51797]	0.0	
NEK4P2	NIMA-related kinase 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39650]	0.0	
KCNK18	potassium two pore domain channel subfamily K member 18 [Source:HGNC Symbol;Acc:HGNC:19439]	0.0	
OR6W1P	olfactory receptor family 6 subfamily W member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15091]	0.0	
ATP5POP1	ATP5PO pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54673]	0.0	
GTF2IP11	general transcription factor IIi pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:51724]	0.0	
GTF2IP14	general transcription factor IIi pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:51726]	0.0	
CCDC83	coiled-coil domain containing 83 [Source:HGNC Symbol;Acc:HGNC:28535]	0.0	
ADCYAP1R1	ADCYAP receptor type I [Source:HGNC Symbol;Acc:HGNC:242]	0.0	
TRIM64C	tripartite motif containing 64C [Source:HGNC Symbol;Acc:HGNC:37148]	0.0	
TRIM64B	tripartite motif containing 64B [Source:HGNC Symbol;Acc:HGNC:37147]	0.0	
FRG2LP	FSHD region gene 2 family member L, pseudogene [Source:HGNC Symbol;Acc:HGNC:51798]	0.0	
RPL19P2	ribosomal protein L19 (RPL19) pseudogene	0.0	
RPL19P4	ribosomal protein L19 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:36539]	0.0	
RPL19P5	ribosomal protein L19 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:36325]	0.0	
RPL19P7	ribosomal protein L19 (RPL19) pseudogene	0.0	
RPL19P1	ribosomal protein L19 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16595]	0.0	
ACTP1	actin family pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51621]	0.0	
OR51I2	olfactory receptor family 51 subfamily I member 2 [Source:HGNC Symbol;Acc:HGNC:15201]	0.0	
OR51I1	olfactory receptor family 51 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:15200]	0.0	
CRNN	cornulin [Source:HGNC Symbol;Acc:HGNC:1230]	0.0	
RHOQP3	ras homolog family member Q pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37837]	0.0	
AMZ2P3	AMZ2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:54911]	0.0	
AMZ2P2	AMZ2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38072]	0.0	
MUC13	mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]	0.0	
MUC15	mucin 15, cell surface associated [Source:HGNC Symbol;Acc:HGNC:14956]	0.0	
SFTPC	surfactant protein C [Source:HGNC Symbol;Acc:HGNC:10802]	0.0	
MEP1AP4	meprin A subunit alpha pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39138]	0.0	
GTF2IP22	general transcription factor IIi pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:51734]	0.0	
FAM133DP	family with sequence similarity 133 member D, pseudogene [Source:HGNC Symbol;Acc:HGNC:44192]	0.0	
ACTL9	actin like 9 [Source:HGNC Symbol;Acc:HGNC:28494]	0.0	
IGHD5OR15-5A	immunoglobulin heavy diversity 5/OR15-5A (non-functional) [Source:HGNC Symbol;Acc:HGNC:5512]	0.0	
FAM133CP	family with sequence similarity 133 member C, pseudogene [Source:HGNC Symbol;Acc:HGNC:44190]	0.0	
OR51D1	olfactory receptor family 51 subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:15193]	0.0	
DRD5P1	dopamine receptor D5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:3027]	0.0	
COX6A2	cytochrome c oxidase subunit 6A2 [Source:HGNC Symbol;Acc:HGNC:2279]	0.0	
DRD5P2	dopamine receptor D5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3028]	0.0	
ODAD2P1	outer dynein arm docking complex subunit 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44937]	0.0	
FAM133FP	family with sequence similarity 133 member F, pseudogene [Source:HGNC Symbol;Acc:HGNC:54730]	0.0	
YBX3P1	Y-box binding protein 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2429]	0.0	
FAM133EP	family with sequence similarity 133 member E, pseudogene [Source:HGNC Symbol;Acc:HGNC:54729]	0.0	
MTND3P16	MT-ND3 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:52076]	0.0	
MTND3P13	MT-ND3 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:52073]	0.0	
